City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Kolkata,19/10/2018,83.3,126.2,44.5,45.6,90.1,9.2,1.6,8.4,38.8,3.0,8.6,0.0,184.0,Moderate
Kolkata,20/10/2018,100.3,152.6,93.0,50.1,130.1,9.4,2.1,10.7,33.6,4.8,8.7,0.0,222.0,Poor
Kolkata,21/10/2018,97.9,151.9,57.8,47.3,103.5,9.8,1.7,7.2,33.5,4.9,10.9,0.2,230.0,Poor
Kolkata,22/10/2018,101.1,155.6,79.6,67.0,146.2,14.1,1.8,11.2,31.5,5.1,8.7,0.0,219.0,Poor
Kolkata,23/10/2018,107.6,173.2,92.1,82.3,171.6,15.5,2.0,10.1,37.0,5.9,9.1,0.1,255.0,Poor
Kolkata,24/10/2018,100.8,164.8,30.4,83.4,113.8,18.1,1.6,13.0,30.8,5.7,8.7,0.0,248.0,Poor
Kolkata,25/10/2018,91.9,150.8,121.5,78.9,168.5,14.0,1.5,8.4,35.8,5.4,8.4,0.1,217.0,Poor
Kolkata,26/10/2018,123.4,203.9,149.4,87.9,236.9,17.8,1.9,11.7,32.1,13.5,12.2,0.1,276.0,Poor
Kolkata,27/10/2018,106.6,165.2,127.2,70.2,196.4,19.3,1.7,6.9,30.9,7.0,12.8,0.1,281.0,Poor
Kolkata,28/10/2018,83.5,140.9,57.4,59.1,116.0,21.7,1.2,7.9,36.0,5.1,10.4,0.1,209.0,Poor
Kolkata,29/10/2018,28.5,47.3,6.7,47.6,54.2,20.8,0.9,2.7,22.4,3.6,9.2,0.1,90.0,Satisfactory
Kolkata,30/10/2018,17.3,33.5,5.9,38.6,44.5,19.2,0.8,2.3,16.7,4.6,8.6,1.0,59.0,Satisfactory
Kolkata,31/10/2018,9.4,27.5,7.0,39.9,47.0,17.8,0.8,2.5,23.5,3.6,9.2,0.6,53.0,Satisfactory
Kolkata,01/11/2018,23.2,41.4,39.4,41.8,80.4,15.7,0.9,2.6,21.8,4.4,8.0,1.4,94.0,Satisfactory
Kolkata,02/11/2018,30.7,62.6,54.6,60.4,114.9,11.4,1.1,4.5,18.5,4.4,9.0,0.0,114.0,Moderate
Kolkata,03/11/2018,41.8,78.8,31.6,68.2,99.9,15.2,1.1,5.7,25.9,4.5,7.9,0.1,125.0,Moderate
Kolkata,04/11/2018,30.6,51.7,3.6,42.4,45.9,17.8,0.8,5.9,32.0,1.9,7.3,0.0,92.0,Satisfactory
Kolkata,05/11/2018,32.1,56.1,4.8,46.6,51.4,13.6,1.0,11.7,28.8,1.6,6.9,0.0,63.0,Satisfactory
Kolkata,06/11/2018,102.7,136.5,12.7,56.6,69.2,13.2,1.1,16.7,39.3,4.9,11.1,0.2,82.0,Satisfactory
Kolkata,07/11/2018,233.1,264.8,23.7,61.2,85.0,22.7,1.4,10.4,29.9,7.8,10.3,0.0,375.0,Very Poor
Kolkata,08/11/2018,276.3,360.8,24.1,65.6,89.7,29.9,1.5,17.8,46.5,7.2,9.9,0.0,431.0,Severe
Kolkata,09/11/2018,183.9,285.8,23.4,70.4,93.6,25.0,1.3,17.1,52.0,5.4,8.4,0.0,350.0,Very Poor
Kolkata,10/11/2018,171.8,266.7,40.4,62.5,102.9,40.3,1.4,17.2,35.6,6.6,12.0,0.1,352.0,Very Poor
Kolkata,11/11/2018,132.4,210.3,57.5,41.3,98.8,42.3,1.3,13.6,31.4,7.1,10.0,0.4,316.0,Very Poor
Kolkata,12/11/2018,143.8,262.3,104.3,41.1,139.0,56.3,1.4,18.0,24.7,9.6,18.7,0.0,297.0,Poor
Kolkata,13/11/2018,183.6,294.5,110.4,60.1,165.3,23.5,1.6,15.1,29.7,14.2,26.3,0.3,331.0,Very Poor
Kolkata,14/11/2018,190.0,293.3,44.8,81.9,126.8,31.8,1.5,16.0,43.5,16.2,28.5,0.5,350.0,Very Poor
Kolkata,15/11/2018,172.8,299.2,17.7,91.0,107.8,31.5,1.2,27.5,42.5,11.4,23.9,0.1,346.0,Very Poor
Kolkata,16/11/2018,142.6,263.8,19.0,88.8,107.8,50.9,1.6,24.7,46.3,12.8,34.9,1.6,325.0,Very Poor
Kolkata,17/11/2018,131.5,237.0,33.2,82.9,116.1,48.0,1.6,17.0,57.1,8.3,22.3,0.0,282.0,Poor
Kolkata,18/11/2018,156.5,257.0,33.1,63.4,96.5,30.7,1.2,10.2,62.9,9.5,20.0,1.0,322.0,Very Poor
Kolkata,19/11/2018,130.8,218.0,56.8,76.6,130.5,42.3,1.4,9.9,56.1,15.4,25.2,3.1,293.0,Poor
Kolkata,20/11/2018,160.6,241.4,116.8,72.2,194.4,48.4,2.0,13.8,38.4,24.2,39.8,3.0,320.0,Very Poor
Kolkata,21/11/2018,155.0,230.9,98.6,67.2,116.1,36.6,1.6,13.0,37.0,14.6,23.9,1.1,335.0,Very Poor
Kolkata,22/11/2018,199.3,331.4,158.7,59.2,205.0,53.8,2.3,13.9,36.8,16.0,33.9,1.3,339.0,Very Poor
Kolkata,23/11/2018,187.2,297.1,57.7,74.5,132.0,55.7,1.3,14.5,39.5,11.4,25.1,0.5,358.0,Very Poor
Kolkata,24/11/2018,206.1,347.6,122.0,61.6,162.3,68.5,1.5,14.8,37.6,16.7,32.3,1.6,357.0,Very Poor
Kolkata,25/11/2018,243.9,378.3,107.9,71.6,154.7,41.4,1.6,11.5,35.8,17.2,35.7,5.3,389.0,Very Poor
Kolkata,26/11/2018,164.5,272.3,71.9,67.1,119.6,40.0,1.2,10.7,34.4,16.2,22.1,0.8,365.0,Very Poor
Kolkata,27/11/2018,99.6,175.4,83.4,56.5,138.8,38.8,1.0,6.3,32.2,17.2,22.7,4.7,291.0,Poor
Kolkata,28/11/2018,98.4,161.2,103.7,51.0,154.3,39.9,1.0,6.6,28.6,18.9,29.6,5.8,260.0,Poor
Kolkata,29/11/2018,105.5,176.3,134.9,42.3,176.6,45.7,1.2,7.1,26.4,21.6,31.8,3.4,282.0,Poor
Kolkata,30/11/2018,117.0,218.4,85.4,63.4,146.5,45.0,1.1,10.5,30.0,21.9,31.3,5.5,274.0,Poor
Kolkata,01/12/2018,153.4,254.9,91.6,71.9,163.7,51.5,1.3,20.5,33.7,18.5,34.7,4.9,308.0,Very Poor
Kolkata,02/12/2018,153.4,238.0,68.5,66.7,111.4,41.0,0.9,8.7,41.8,11.4,20.1,0.3,322.0,Very Poor
Kolkata,03/12/2018,168.4,285.2,118.8,73.9,177.0,44.9,1.2,10.4,37.7,12.9,18.8,0.1,332.0,Very Poor
Kolkata,04/12/2018,183.9,316.4,95.5,84.3,168.9,18.6,1.5,15.9,44.1,11.7,30.0,0.2,343.0,Very Poor
Kolkata,05/12/2018,239.9,371.2,134.5,96.5,191.3,25.6,1.5,16.6,40.6,15.9,28.3,1.3,388.0,Very Poor
Kolkata,06/12/2018,220.7,349.5,79.5,99.8,174.3,38.7,1.3,16.2,47.0,15.4,28.7,0.1,384.0,Very Poor
Kolkata,07/12/2018,267.9,418.9,135.6,104.9,231.2,49.3,1.7,24.3,31.9,24.4,48.9,4.2,425.0,Severe
Kolkata,08/12/2018,253.8,388.9,77.0,103.3,182.6,42.0,1.4,16.9,41.2,16.6,38.3,2.9,399.0,Very Poor
Kolkata,09/12/2018,227.1,386.9,134.6,107.3,214.6,35.1,1.1,12.8,26.8,12.5,21.5,1.3,418.0,Severe
Kolkata,10/12/2018,199.9,358.3,134.2,84.9,204.4,54.1,1.2,9.1,34.4,19.7,24.0,0.1,407.0,Severe
Kolkata,11/12/2018,211.4,343.1,146.2,62.6,222.2,60.7,1.3,13.6,23.0,20.8,37.6,1.3,381.0,Very Poor
Kolkata,12/12/2018,183.5,306.7,84.9,87.1,155.1,44.3,1.0,21.0,32.7,16.6,23.2,0.0,351.0,Very Poor
Kolkata,13/12/2018,130.9,227.9,48.9,74.5,123.4,46.0,0.8,14.0,36.4,10.8,18.5,0.0,325.0,Very Poor
Kolkata,14/12/2018,130.1,225.4,30.4,66.2,96.6,40.1,0.8,15.1,43.8,10.9,17.4,1.1,294.0,Poor
Kolkata,15/12/2018,133.6,228.4,28.8,75.7,104.5,38.0,0.7,19.2,39.7,10.4,15.6,0.1,291.0,Poor
Kolkata,16/12/2018,121.4,219.9,22.3,65.6,87.9,35.8,0.6,18.5,40.9,7.2,11.7,0.0,267.0,Poor
Kolkata,17/12/2018,117.0,187.5,9.0,54.7,63.7,42.0,0.6,10.3,29.2,5.5,10.6,0.3,276.0,Poor
Kolkata,18/12/2018,64.9,98.4,31.7,57.0,57.2,32.2,0.5,5.7,28.4,3.3,7.9,0.3,183.0,Moderate
Kolkata,19/12/2018,74.2,121.6,53.1,64.4,103.2,35.2,0.6,12.2,24.2,5.0,12.4,0.1,133.0,Moderate
Kolkata,20/12/2018,122.1,198.5,91.7,65.7,154.0,39.9,0.8,10.5,31.3,8.2,17.4,0.1,224.0,Poor
Kolkata,21/12/2018,204.4,325.6,156.7,69.7,221.8,55.5,1.4,11.3,36.2,17.9,33.0,1.3,340.0,Very Poor
Kolkata,22/12/2018,231.2,349.3,94.8,84.4,183.1,24.6,1.3,16.5,33.4,16.6,35.0,1.3,382.0,Very Poor
Kolkata,23/12/2018,204.6,304.0,63.6,84.8,148.2,22.3,0.9,13.1,33.5,10.3,18.5,0.0,371.0,Very Poor
Kolkata,24/12/2018,177.5,264.9,70.0,90.3,154.2,16.9,0.7,13.8,29.0,11.2,17.9,0.0,347.0,Very Poor
Kolkata,25/12/2018,209.4,341.7,128.1,105.5,216.5,11.4,1.1,15.7,35.9,13.0,21.9,1.3,356.0,Very Poor
Kolkata,26/12/2018,197.4,311.5,110.7,109.6,194.5,15.9,1.1,13.8,39.1,12.7,20.8,0.1,372.0,Very Poor
Kolkata,27/12/2018,258.5,384.7,131.4,137.4,222.6,15.6,1.5,18.0,29.5,20.0,39.2,4.2,390.0,Very Poor
Kolkata,28/12/2018,222.1,336.2,89.1,123.8,202.7,18.6,1.2,15.3,27.1,13.9,24.7,1.3,387.0,Very Poor
Kolkata,29/12/2018,237.1,348.0,121.3,120.6,224.0,17.4,1.3,16.1,32.6,9.7,21.4,1.3,379.0,Very Poor
Kolkata,30/12/2018,187.3,285.6,33.4,105.1,136.6,21.9,0.7,18.3,37.1,4.6,9.6,0.0,370.0,Very Poor
Kolkata,31/12/2018,177.2,276.4,62.5,99.5,130.8,21.2,0.9,17.1,42.6,9.2,19.3,0.0,341.0,Very Poor
Kolkata,01/01/2019,209.3,326.8,77.8,114.4,181.5,22.0,1.0,15.4,30.2,13.1,27.2,1.3,370.0,Very Poor
Kolkata,02/01/2019,172.4,261.1,69.0,107.8,174.4,22.9,0.9,15.6,31.6,12.1,26.2,0.2,351.0,Very Poor
Kolkata,03/01/2019,244.1,381.8,180.0,150.0,293.1,17.5,1.3,26.2,29.7,25.2,38.9,4.2,363.0,Very Poor
Kolkata,04/01/2019,264.8,385.2,88.2,124.8,155.7,27.3,1.1,17.2,38.7,23.3,35.3,3.3,431.0,Severe
Kolkata,05/01/2019,219.3,332.2,107.4,115.8,188.3,27.4,1.2,15.0,28.0,16.6,33.7,1.3,391.0,Very Poor
Kolkata,06/01/2019,159.4,252.2,79.2,103.2,165.4,26.0,0.9,15.7,26.3,14.3,22.3,0.0,346.0,Very Poor
Kolkata,07/01/2019,158.9,263.4,123.9,122.7,204.3,25.3,1.1,18.8,25.3,21.3,28.1,0.2,335.0,Very Poor
Kolkata,08/01/2019,175.5,265.2,114.4,95.1,168.5,26.5,1.1,15.9,27.0,18.0,42.7,1.9,335.0,Very Poor
Kolkata,09/01/2019,189.2,283.4,133.6,85.5,177.9,26.3,1.0,17.7,30.2,18.9,36.3,0.2,346.0,Very Poor
Kolkata,10/01/2019,227.1,326.4,96.3,105.9,176.3,23.6,1.2,17.3,40.4,23.4,36.0,1.3,369.0,Very Poor
Kolkata,11/01/2019,211.0,317.8,100.5,105.5,188.2,25.5,1.2,17.3,41.9,22.4,42.2,1.5,369.0,Very Poor
Kolkata,12/01/2019,264.8,385.3,152.4,94.9,244.3,28.4,1.4,18.5,29.4,23.2,52.8,4.3,405.0,Severe
Kolkata,13/01/2019,219.4,318.2,96.6,95.2,169.0,26.8,1.1,15.4,30.8,19.3,24.9,1.3,387.0,Very Poor
Kolkata,14/01/2019,282.9,417.0,155.4,124.8,252.1,28.1,1.7,27.0,28.1,26.9,36.9,2.9,408.0,Severe
Kolkata,15/01/2019,217.6,320.8,76.2,107.2,151.7,37.1,1.1,17.4,32.5,17.4,37.5,2.5,406.0,Severe
Kolkata,16/01/2019,157.3,255.7,76.6,87.3,129.1,42.8,1.3,20.9,38.7,14.0,21.2,0.0,338.0,Very Poor
Kolkata,17/01/2019,208.8,348.3,140.3,103.7,189.6,52.1,1.6,26.2,30.3,27.9,37.0,2.2,349.0,Very Poor
Kolkata,18/01/2019,231.0,363.7,75.2,127.6,185.4,47.4,1.8,22.4,32.2,25.2,42.0,2.5,381.0,Very Poor
Kolkata,19/01/2019,269.1,394.7,95.8,111.7,210.5,51.5,2.0,19.8,28.4,32.8,61.8,2.6,421.0,Severe
Kolkata,20/01/2019,252.4,392.0,161.7,95.1,207.5,46.5,1.6,19.1,27.9,27.0,35.7,4.1,407.0,Severe
Kolkata,21/01/2019,266.1,419.4,156.0,103.2,237.2,54.2,2.3,19.0,27.8,31.9,44.1,4.2,425.0,Severe
Kolkata,22/01/2019,304.7,469.3,197.7,148.0,236.9,55.2,2.8,20.1,26.0,49.0,54.4,5.6,463.0,Severe
Kolkata,23/01/2019,282.8,397.0,163.4,105.5,213.4,31.0,2.4,12.3,26.9,38.1,48.4,3.2,475.0,Severe
Kolkata,24/01/2019,214.4,322.1,142.9,101.9,220.8,34.9,1.7,13.8,27.9,39.9,43.4,3.5,391.0,Very Poor
Kolkata,25/01/2019,157.1,246.7,100.7,109.4,182.6,32.0,1.2,10.0,26.4,8.4,8.7,0.0,346.0,Very Poor
Kolkata,26/01/2019,126.1,203.2,39.1,88.2,127.4,30.1,0.8,11.3,26.5,2.3,2.5,0.0,299.0,Poor
Kolkata,27/01/2019,112.9,188.3,23.6,91.6,115.2,28.4,0.7,16.0,20.1,1.3,1.2,0.0,255.0,Poor
Kolkata,28/01/2019,112.5,180.1,17.9,78.8,96.7,26.2,0.7,13.3,21.4,0.8,0.9,0.0,258.0,Poor
Kolkata,29/01/2019,97.0,175.7,33.8,83.4,113.4,24.0,0.8,11.3,29.5,0.6,0.9,0.0,233.0,Poor
Kolkata,30/01/2019,103.6,181.3,38.0,95.3,120.4,21.5,0.8,16.5,27.1,0.4,0.7,0.0,242.0,Poor
Kolkata,31/01/2019,153.9,270.1,90.1,94.2,168.1,23.0,1.3,17.5,28.0,0.7,0.6,0.0,291.0,Poor
Kolkata,01/02/2019,163.6,273.3,76.7,107.4,171.4,25.0,1.2,15.9,23.9,0.4,0.5,0.0,331.0,Very Poor
Kolkata,02/02/2019,207.1,322.7,82.5,102.4,173.0,26.8,2.0,17.3,25.3,3.5,4.6,0.0,361.0,Very Poor
Kolkata,03/02/2019,183.6,336.0,117.4,95.8,189.7,24.8,1.8,17.9,25.4,6.3,10.2,0.0,356.0,Very Poor
Kolkata,04/02/2019,164.5,293.1,114.8,112.2,204.1,26.5,1.7,17.9,22.7,6.5,8.3,0.0,335.0,Very Poor
Kolkata,05/02/2019,169.9,290.8,127.6,103.9,194.0,25.1,1.7,20.7,24.6,7.2,10.2,0.0,337.0,Very Poor
Kolkata,06/02/2019,194.5,342.3,116.3,120.7,220.8,27.0,1.8,20.7,23.9,7.1,9.4,0.0,349.0,Very Poor
Kolkata,07/02/2019,180.7,296.0,99.1,130.5,210.3,35.2,1.6,20.8,32.1,11.9,13.0,0.0,350.0,Very Poor
Kolkata,08/02/2019,153.3,265.0,36.4,108.4,144.8,38.0,1.2,14.8,42.6,3.9,5.8,0.0,321.0,Very Poor
Kolkata,09/02/2019,113.1,167.6,3.0,50.9,53.9,34.8,0.8,11.0,46.3,1.8,5.2,0.1,275.0,Poor
Kolkata,10/02/2019,57.8,112.7,5.2,66.3,71.5,28.3,0.5,9.6,40.2,1.0,4.7,0.0,178.0,Moderate
Kolkata,11/02/2019,90.0,161.6,25.6,87.2,112.8,30.2,0.8,14.2,34.9,2.1,5.2,0.0,167.0,Moderate
Kolkata,12/02/2019,126.0,212.8,62.1,110.2,161.5,30.0,1.0,15.6,30.7,3.3,7.0,0.0,264.0,Poor
Kolkata,13/02/2019,130.9,254.2,78.6,120.1,182.4,32.9,1.3,23.2,32.2,3.6,8.4,0.0,288.0,Poor
Kolkata,14/02/2019,195.3,345.7,71.0,145.2,165.9,62.5,2.0,23.5,31.4,5.8,9.9,0.0,345.0,Very Poor
Kolkata,15/02/2019,206.8,339.9,100.2,136.6,193.4,85.4,1.8,22.6,35.5,6.5,10.6,0.0,360.0,Very Poor
Kolkata,16/02/2019,115.8,208.8,58.1,112.1,157.3,60.8,1.2,18.5,24.9,3.1,6.4,0.0,307.0,Very Poor
Kolkata,17/02/2019,96.5,160.8,19.6,86.8,106.4,48.2,0.8,13.7,33.0,1.6,4.7,0.1,229.0,Poor
Kolkata,18/02/2019,113.3,183.5,43.9,103.3,144.7,48.7,1.0,12.9,37.1,2.9,8.7,0.0,240.0,Poor
Kolkata,19/02/2019,152.2,245.8,68.5,115.6,170.1,56.6,1.2,17.8,36.2,5.6,11.2,0.0,295.0,Poor
Kolkata,20/02/2019,95.7,159.9,19.3,68.7,87.3,56.0,0.9,12.5,33.7,2.2,7.0,0.0,236.0,Poor
Kolkata,21/02/2019,157.1,272.5,65.6,108.5,168.8,54.4,1.3,20.4,32.4,5.0,9.9,0.0,278.0,Poor
Kolkata,22/02/2019,94.9,158.8,17.2,78.1,93.6,50.8,0.8,25.4,25.7,2.4,6.6,0.0,247.0,Poor
Kolkata,23/02/2019,106.8,193.6,38.4,96.1,116.7,60.9,1.1,16.1,32.0,4.2,10.2,0.0,224.0,Poor
Kolkata,24/02/2019,115.0,221.9,33.2,81.6,107.3,64.7,0.9,13.3,41.7,5.1,9.3,0.1,286.0,Poor
Kolkata,25/02/2019,81.4,131.4,7.8,78.1,85.9,46.3,0.8,8.5,27.4,3.3,6.6,0.0,205.0,Poor
Kolkata,26/02/2019,49.4,75.4,6.0,53.5,59.5,38.4,0.7,3.7,21.9,3.4,7.5,0.3,135.0,Moderate
Kolkata,27/02/2019,29.0,42.8,6.1,52.9,58.9,34.3,0.6,3.0,26.1,4.0,10.8,0.7,76.0,Satisfactory
Kolkata,28/02/2019,36.1,52.2,15.8,56.9,72.7,32.4,0.7,5.1,23.4,5.5,12.2,0.9,75.0,Satisfactory
Kolkata,01/03/2019,60.8,108.0,39.0,73.1,112.1,32.2,0.9,8.9,32.6,7.5,11.8,0.0,141.0,Moderate
Kolkata,02/03/2019,85.8,146.8,69.4,86.1,145.9,41.5,1.1,8.6,35.5,11.4,16.0,0.1,199.0,Moderate
Kolkata,03/03/2019,114.9,202.9,81.9,118.5,184.7,53.3,1.4,16.2,32.5,14.5,19.1,0.3,256.0,Poor
Kolkata,04/03/2019,97.5,170.2,5.3,71.6,76.9,43.1,0.9,9.8,26.1,7.9,12.0,0.5,242.0,Poor
Kolkata,05/03/2019,56.4,109.6,7.6,56.6,64.2,38.4,0.9,5.9,24.6,8.4,13.2,1.3,129.0,Moderate
Kolkata,06/03/2019,73.9,124.2,9.0,54.4,63.4,37.1,1.0,8.0,31.1,7.8,12.1,0.4,144.0,Moderate
Kolkata,07/03/2019,89.1,167.1,31.1,74.6,105.8,41.9,1.0,11.8,32.1,7.5,17.8,0.1,212.0,Poor
Kolkata,08/03/2019,82.4,165.4,36.6,107.7,144.3,46.7,1.0,13.5,26.6,13.2,21.9,2.4,184.0,Moderate
Kolkata,09/03/2019,85.5,175.9,14.2,100.3,114.6,43.2,0.8,16.0,31.0,10.7,16.2,0.0,200.0,Moderate
Kolkata,10/03/2019,66.3,122.8,5.6,45.8,51.4,39.8,0.7,7.4,19.0,3.7,9.0,0.1,162.0,Moderate
Kolkata,11/03/2019,64.2,127.4,8.5,54.2,62.7,35.3,0.8,5.6,22.8,5.3,11.0,0.3,101.0,Moderate
Kolkata,12/03/2019,90.0,154.9,7.6,60.8,68.4,27.2,0.7,19.6,35.9,6.6,13.2,0.2,189.0,Moderate
Kolkata,13/03/2019,68.9,119.2,6.0,53.2,59.1,25.7,0.8,12.4,30.1,3.8,10.0,0.3,150.0,Moderate
Kolkata,14/03/2019,90.0,140.8,3.9,58.0,61.9,26.3,0.7,13.1,51.8,5.9,8.4,0.4,178.0,Moderate
Kolkata,15/03/2019,88.5,155.3,9.2,85.2,94.2,29.0,0.8,13.9,37.4,7.6,10.4,0.0,207.0,Poor
Kolkata,16/03/2019,52.9,100.2,10.8,80.3,91.2,29.1,0.6,13.2,35.0,5.1,13.0,0.0,130.0,Moderate
Kolkata,17/03/2019,75.4,132.3,5.0,54.3,59.3,28.0,0.7,9.0,48.8,5.0,9.8,0.3,131.0,Moderate
Kolkata,18/03/2019,48.1,108.2,14.3,91.2,105.4,26.3,0.6,10.3,34.2,8.2,14.7,0.2,119.0,Moderate
Kolkata,19/03/2019,60.5,103.3,4.2,64.8,68.8,25.8,0.6,15.9,42.4,7.0,11.2,0.6,122.0,Moderate
Kolkata,20/03/2019,67.0,118.0,8.3,67.4,75.7,25.0,0.6,12.5,31.7,8.3,10.6,0.5,115.0,Moderate
Kolkata,21/03/2019,60.1,97.9,3.4,35.2,38.6,21.3,0.5,8.6,46.6,2.9,6.8,0.4,144.0,Moderate
Kolkata,22/03/2019,50.0,83.9,4.2,39.6,43.6,21.2,0.6,9.5,35.4,2.9,6.2,0.0,98.0,Satisfactory
Kolkata,23/03/2019,67.6,122.3,38.2,89.8,128.0,21.7,0.8,11.9,36.8,11.3,19.2,0.1,114.0,Moderate
Kolkata,24/03/2019,81.8,152.0,46.0,93.6,139.6,25.7,0.9,12.1,43.0,8.6,14.9,0.0,192.0,Moderate
Kolkata,25/03/2019,100.2,210.3,62.2,110.6,171.3,35.3,1.0,16.5,39.5,14.5,18.9,0.2,226.0,Poor
Kolkata,26/03/2019,82.5,174.8,4.5,51.5,55.9,29.6,0.6,7.5,44.2,4.7,8.9,0.3,214.0,Poor
Kolkata,27/03/2019,62.4,134.8,5.6,71.6,77.2,26.2,0.6,18.7,49.5,5.6,12.6,0.5,141.0,Moderate
Kolkata,28/03/2019,61.2,119.5,5.1,49.0,54.1,26.3,0.6,7.4,36.5,5.3,10.6,0.8,133.0,Moderate
Kolkata,29/03/2019,53.7,103.5,5.7,41.3,47.0,24.1,0.5,6.6,23.5,3.7,10.0,0.6,116.0,Moderate
Kolkata,30/03/2019,54.2,106.0,4.2,36.1,40.3,22.5,0.6,5.7,28.4,4.8,8.3,1.1,96.0,Satisfactory
Kolkata,31/03/2019,50.2,92.3,4.6,26.9,31.5,19.4,0.6,4.4,19.9,1.9,6.2,0.3,106.0,Moderate
Kolkata,01/04/2019,28.0,57.7,3.7,25.2,28.9,21.1,0.5,2.0,30.5,2.0,6.0,0.9,74.0,Satisfactory
Kolkata,02/04/2019,47.5,89.4,5.3,35.3,40.6,19.1,0.6,3.7,23.6,3.2,10.2,1.1,69.0,Satisfactory
Kolkata,03/04/2019,43.6,90.8,4.3,24.6,28.8,18.5,0.5,2.6,25.0,3.3,9.8,1.0,88.0,Satisfactory
Kolkata,04/04/2019,41.5,80.2,4.7,26.1,30.8,15.4,0.4,4.7,19.8,2.9,9.2,1.2,83.0,Satisfactory
Kolkata,05/04/2019,43.0,81.4,4.6,27.5,32.1,16.3,0.4,3.5,22.9,3.4,8.4,1.1,79.0,Satisfactory
Kolkata,06/04/2019,41.8,82.1,9.5,49.9,59.4,20.1,0.5,9.6,30.0,4.0,10.3,0.4,86.0,Satisfactory
Kolkata,07/04/2019,33.5,58.1,4.0,38.5,42.4,20.1,0.6,7.8,49.8,3.3,7.3,0.0,79.0,Satisfactory
Kolkata,08/04/2019,34.9,64.4,4.4,41.8,46.3,20.4,0.5,7.4,42.3,2.6,8.4,0.7,77.0,Satisfactory
Kolkata,09/04/2019,36.4,65.8,5.1,38.9,44.0,19.7,0.5,6.0,28.6,3.9,9.7,1.1,68.0,Satisfactory
Kolkata,10/04/2019,30.4,55.3,5.9,42.5,48.4,19.4,0.6,2.4,23.1,5.6,13.0,1.4,66.0,Satisfactory
Kolkata,11/04/2019,36.3,63.2,5.0,26.0,31.1,16.1,0.5,2.6,19.4,4.6,9.4,1.4,60.0,Satisfactory
Kolkata,12/04/2019,35.0,61.5,5.5,27.7,33.2,15.0,0.5,3.8,20.0,3.6,8.7,1.1,63.0,Satisfactory
Kolkata,13/04/2019,38.4,74.7,4.4,28.2,32.5,15.3,0.5,5.8,33.4,3.8,9.2,1.1,73.0,Satisfactory
Kolkata,14/04/2019,37.7,63.2,3.1,21.8,24.9,17.4,0.5,4.6,33.3,2.4,6.6,0.9,67.0,Satisfactory
Kolkata,15/04/2019,37.9,67.2,3.6,22.4,25.7,14.3,0.4,5.1,24.1,2.9,7.2,0.8,68.0,Satisfactory
Kolkata,16/04/2019,52.5,101.5,4.2,23.4,27.6,13.1,0.4,5.6,26.1,3.8,7.8,0.8,79.0,Satisfactory
Kolkata,17/04/2019,64.2,123.6,2.8,30.9,33.7,20.1,0.5,8.3,35.7,4.8,7.6,1.1,119.0,Moderate
Kolkata,18/04/2019,76.6,172.0,9.6,48.4,58.0,35.6,0.7,17.2,40.0,7.4,14.7,0.4,169.0,Moderate
Kolkata,19/04/2019,77.8,151.7,4.9,49.2,54.1,34.7,0.6,14.5,35.9,9.8,16.0,1.0,166.0,Moderate
Kolkata,20/04/2019,55.1,98.4,2.9,36.2,39.1,30.6,0.6,16.7,52.2,3.7,9.2,1.1,135.0,Moderate
Kolkata,21/04/2019,41.4,75.8,2.7,21.2,24.0,27.1,0.5,4.8,38.4,1.8,4.8,0.7,86.0,Satisfactory
Kolkata,22/04/2019,47.8,85.8,3.6,36.6,40.1,30.0,0.6,8.1,37.7,4.5,7.5,1.0,87.0,Satisfactory
Kolkata,23/04/2019,39.0,72.9,4.2,38.6,42.8,28.6,0.5,7.7,41.3,5.1,11.2,1.4,87.0,Satisfactory
Kolkata,24/04/2019,36.6,66.6,3.6,31.9,35.5,26.6,0.5,5.2,25.6,5.2,7.9,1.3,80.0,Satisfactory
Kolkata,25/04/2019,32.4,59.5,5.2,28.6,33.8,21.5,0.4,4.3,18.8,3.6,7.8,1.1,65.0,Satisfactory
Kolkata,26/04/2019,40.4,79.6,4.9,27.8,32.7,21.9,0.4,3.2,20.0,4.1,8.5,1.0,66.0,Satisfactory
Kolkata,27/04/2019,46.8,89.6,4.5,26.3,30.8,20.6,0.5,4.1,17.7,3.7,9.7,0.6,85.0,Satisfactory
Kolkata,28/04/2019,37.9,77.1,4.6,18.8,23.4,15.9,0.4,3.5,16.0,2.1,6.7,0.5,82.0,Satisfactory
Kolkata,29/04/2019,27.5,102.4,5.6,19.6,25.2,14.7,0.4,3.3,13.3,2.4,8.0,3.3,78.0,Satisfactory
Kolkata,30/04/2019,24.3,141.8,5.5,20.3,25.8,10.9,0.4,4.8,17.5,2.5,9.9,0.9,120.0,Moderate
Kolkata,01/05/2019,19.2,94.9,5.1,20.4,25.5,13.3,0.4,2.8,20.7,1.9,6.8,0.9,73.0,Satisfactory
Kolkata,02/05/2019,17.8,83.5,4.6,21.6,26.1,13.6,0.3,2.0,20.4,1.9,6.5,0.9,36.0,Good
Kolkata,03/05/2019,16.6,56.1,3.4,15.7,19.1,13.3,0.4,1.7,26.6,3.2,5.8,0.8,38.0,Good
